name;id;interface;owner;cmd;state
SBS1#MMS-RECENT-NO-TIMESTAMP.QEF;56871620;undefined;system;17567569;{viewstate,[{<<"width">>,1334},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BIH_DATETIME_1">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_FILENAME_2">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_RECCOUNT_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATEFC_4">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATELC_5">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_ESID_6">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_HOST_7">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_HIHID_8">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_ERRCOUNT_9">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIHID_10">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MAPSID_11">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIRECNO_12">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATETIME_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_A_14">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_B_15">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LAYERSPECATTR_16">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGTYPE_17">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGSIZE_18">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STORAGEDURATION_19">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEDELIVERYFUTURE_20">>},{<<"width">>,151},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEDELIVERY_21">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATESUBMIT_22">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEEXPIRE_23">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGPRIORITY_24">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGCLASS_25">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGCONTENT_26">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_UMSGGRPID_27">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMNOTIFICATION_28">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSIDENTIFIER_29">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRRECTYPE_30">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_FWDCOPYIND_31">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ACCCORRID_32">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAID_33">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_EVENTDISP_34">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTID_35">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INID_36">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PRICE_37">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQUESTIND_38">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PARTYTOCHARGE_39">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LEGACYINDICATOR_40">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMHOMERECIP_41">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMNONHOMERECIP_42">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMINTLRECIP_43">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMEMAILRECIP_44">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMSCODERECIP_45">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMCONVERSION_46">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_FREETEXT_47">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IMSI_48">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ZNID_49">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTCU_50">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTPV_51">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTMO_52">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRTID_53">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LENGTH_54">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SHORTID_55">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONID_56">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARID_57">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRCLASS_58">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRCLASSIW_59">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TOCID_60">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INT_61">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IW_62">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ERRID_63">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLED_64">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RATED_65">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACIDHB_66">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTPUTHB_67">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MM7LINKEDID_68">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAIDFREETEXT_69">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PROMOTIONPLAN_70">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARIFFCLASS_71">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ROAMINGINFO_72">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DESTINATIONIMSI_73">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECIPCOUNT_74">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSSZID_75">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSDZID_76">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRCCID_77">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSDCCID_78">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRZID1_79">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRZID2_80">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECIPINDEX_81">>},{<<"width">>,103},{<<"hidden">>,false}]]}
SBS1#SICACHE.QEF;36491698;undefined;system;63300374;{viewstate,[{<<"width">>,1334},{<<"height">>,589},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"SIC_MSISDN_1">>},{<<"width">>,92.4},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_IMSI_2">>},{<<"width">>,126},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_PAYMENT_METHOD_3">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_STYPE_4">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_DUOCARD_5">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_DUAL_MSISDN_6">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_DUAL_IMSI_7">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_ENTRY_DATE_8">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_VALID_DATE_9">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_TRANSFER_DATE_10">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_CHANGE_DATE_11">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_SYNC_DATE_12">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_ESID_13">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_STATUS_14">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_PAYMENT_TYPE_15">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_USER_LANGUAGE_16">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_BIRTHDATE_17">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_MAIN_SEGMENT_18">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_BIRTHDATE_STATUS_19">>},{<<"width">>,145},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_BARRING_STATE_20">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_CUSTOMER_ID_21">>},{<<"width">>,184.8},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_COMPANY_ID_22">>},{<<"width">>,126},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_TOP_LEVEL_COMPANY_ID_23">>},{<<"width">>,169},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_FINE_SEGMENT_24">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_SERVICE_NUMBER_25">>},{<<"width">>,310.8},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_BRAND_26">>},{<<"width">>,126},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_MODEL_27">>},{<<"width">>,201.6},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_REFRESH_TYPE_28">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"SIC_CHANGECOUNT_29">>},{<<"width">>,115},{<<"hidden">>,false}]]}
SBS2#ASCII-ERROR-STATISTICS.QEF;124736110;undefined;system;85930479;{viewstate,[],[]}
SBS2#SPACE.QEF;102363802;undefined;system;13898638;{viewstate,[],[]}
SBS2#BD-RECENT-MMCA.QEF;17212418;undefined;system;109489961;{viewstate,[],[]}
SBS1#ENPLASYNC-RECENT-MI.QEF;93454387;undefined;system;102183780;{viewstate,[{<<"width">>,442},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"ENPLASS_ENPLAID_1">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"TRUNC(ENPLASS_SYNC_DATE,'MI')_2">>},{<<"width">>,199},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_3">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#IWT-COUNTERS-1.QEF;29268784;undefined;system;122278708;{viewstate,[{<<"width">>,470},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"IWTC_DATE_1">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"IWTC_SMSCID_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"SMSC_CODE_3">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"IWTC_COUNT_4">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"IWTC_ESID_5">>},{<<"width">>,79},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-IOTLAC.QEF;93403707;undefined;system;12214110;{viewstate,[{<<"width">>,888},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILESEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATEFC_7">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATELC_8">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_9">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_10">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#BDETAIL1.QEF;94579253;undefined;system;105825648;{viewstate,[{<<"width">>,1745},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BD_ID_1">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SRCTYPE_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATETIME_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DEMO_4">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIHID_5">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MAPSID_6">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIRECNO_7">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID1_8">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID1_9">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO1_10">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID2_11">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID2_12">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO2_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID3_14">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID3_15">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO3_16">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONID_17">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PMVID_18">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARID_19">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NPI_A_20">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TON_A_21">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PID_A_22">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_A_23">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TON_B_24">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NPI_B_25">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PID_B_26">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_B_27">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IMSI_28">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LENGTH_29">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAID_30">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NETWORK_31">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NODENAME_32">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SERVICE_33">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SHORTID_34">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ITEMNO_35">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_KEYWORD_36">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LANGID_37">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQTYPE_38">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLRATE_39">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTCU_40">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREPV_41">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREMO_42">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_VSMSCID_43">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONSOLIDATION_44">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STATUS_45">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TERMDATE_46">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SETTLING_47">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SETID_48">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STORAGE_49">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DBIDSTORE_50">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATESTORE_51">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ARCHIVE_52">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DBIDARCH_53">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEARCH_54">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQUESTID_55">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECTYPE_56">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IDENTITY_57">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQSERV_58">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SUBSERV_59">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OPERATION_60">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MULTSM_61">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SMSEQ_62">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ANSTYPE_63">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETCODE_64">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RESPMEDIA_65">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SMSCRESP_66">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TMINODE_67">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQID_68">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SERVKEY_69">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TOCID_70">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IOT_71">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INT_72">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OGTI_73">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ZNID_74">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRTID_75">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IW_76">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ERRID_77">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLED_78">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RATED_79">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACIDHB_80">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTPUTHB_81">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTTR_82">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ORIGSUBMIT_83">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLID_84">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_VSPRCID_85">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ONLINECHARGE_86">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MESSAGEREFERENCE_87">>},{<<"width">>,139},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DGTI_88">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SMSCID_89">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ORIGINATORIMSI_90">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PPPSER_91">>},{<<"width">>,79},{<<"hidden">>,false}]]}
SBS2#ALL-INDEXES.QEF;47906804;undefined;system;67365775;{viewstate,[],[]}
SBS1#SCRIPT-RECENT.QEF;96839680;undefined;system;130132284;{viewstate,[{<<"width">>,600},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"SCR_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_NAME_2">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_LINE_3">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_TEXT_4">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_JOB_5">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_DATETIME_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"SCR_RESPONSE_7">>},{<<"width">>,97},{<<"hidden">>,false}]]}
SBS0#SPACE.QEF;484124;undefined;system;123673408;{viewstate,[{<<"width">>,524},{<<"height">>,904},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"OWNER_1">>},{<<"width">>,84},{<<"hidden">>,false}],[{<<"name">>,<<"SEGMENT_TYPE_2">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"SEGMENT_NAME_3">>},{<<"width">>,201.6},{<<"hidden">>,false}],[{<<"name">>,<<"SUM(BYTES)_4">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS2#SBS2-STAG.QEF;45091955;undefined;system;124699969;{viewstate,[],[]}
SBS0#PACKING UCP_ONLINE-OFFLINE.QEF;32522317;undefined;system;95936672;{viewstate,[{<<"width">>,1312},{<<"height">>,120},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"PAC_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_NAME_2">>},{<<"width">>,201.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_NEXTSEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_ESID_4">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_LTID_5">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_TITLE_6">>},{<<"width">>,201.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_ACIDCRE_7">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_CHNGCNT_8">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_FILEMASK_9">>},{<<"width">>,109.2},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_DATETRY_10">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODIS_11">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODSYS_12">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_DATESTA_13">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_EXECUTE_14">>},{<<"width">>,91},{<<"hidden">>,false}]]}
SBS1#STA-JOBSQL.QEF;15862594;undefined;system;80589439;{viewstate,[{<<"width">>,1352},{<<"height">>,220},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"STAJQ_JOBID_1">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"STAJQ_STAQID_2">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"STAJQ_QUERYNAME_3">>},{<<"width">>,134.4},{<<"hidden">>,false}],[{<<"name">>,<<"STAJQ_SQL_4">>},{<<"width">>,1000},{<<"hidden">>,false}],[{<<"name">>,<<"JOB_EXPANDED_SQL(STAJQ_JOBID,STAJQ_SQL)_5">>},{<<"width">>,1000},{<<"hidden">>,false}]]}
